糧					food, grain, provisions	provisions	provisions		Provisions	"Rice . . . quantity.  -    -  Imagine Japanese army provisions like obentou boxes, always containing the same quantity of rice. (thanks darg_sama, emphasizing quantity and the nuance of food ""rations"", ""food supply"": the kanji also appears in ""military provisions"" and ""army rice"").  -  All Japanese provisions contain a certain quantity of rice... they eat it with just about every meal!"	Il n’y a pas si longtemps encore, une quantité suffisante de riz pouvait constituer au Japon l’essentiel des provisions de la ménagère.  --	40_米_糧	995	1972		1015		CJK-Hanja CJK-RTH CJK-RTK RADICAL_米
菊					chrysanthemum	chrysanthemum	chrysanthemum	chrysanthemum	Chrysanthème	Flower . . . bound up . . . rice.  -    -  Chrysanthemum flower consists of many tiny petals, just like many rice grains bound up together.  -  [+astgt] Chrysanthemum is a terrorist orginization whose sole objective is to tie up Condi Rice. One day, Condi Rice is standing outside when a group of chrysanthemum agents swoop in from the sides, bound her up with chrysanthemum rope, and dash off. They leave a lone yellow chrysanthemum flower on top of the bound Condi Rice as a sign to let her discoverers know who committed this brave and noble act.	Le chrysanthème n’est pas la fleur des morts au Japon. Allons plus loin encore, en disant que c’est la fleur des mariés : fleur...poignée de riz.   --	32_艸_菊	996	1973	2034	1016		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_艸
奥					mysterious, obscure, profound	core		of great depth	Fond	"A drop . . . pent in . . . rice . . . St. Bernard dog. Notice that the horizontal line of the bottom primitive doubles up as the final stroke for pent in.  -    -  In the core of a nuclear reactor, scientists have discovered a way to get power from rice, by penting it in under high pressure. It´s very dangerous, so they´ve trained a st. bernard dog to run things, he´s adding more drops of rice as necessary.  -  奥さん　（おくさん) is a common way to say ""wife"". In the innermost core of the house, the bored pent up housewife drops her chores and consumes so much rice she becomes a very large housewife."	Fond met en scène le saint-bernard, ouvrant la gueule pour avaler une grande bouchée de riz, qu’il a maintenant au fond de la gueule. N’oubliez pas la goutte de salive au coin des babines.  --		997		2031	1017		CJK-RSH CJK-RTK RADICAL_大
数					number; several, count; fate	number		Number	Nombre, compter	"Rice . . . woman . . . taskmaster.  -    -  Young taskmaster is learning numbers by watching women haul sacks of rice past him. ""One... two... four! No, wrong! Go back, go back!"".  -  Women toil in the rice fields carrying heavy sacks of rice to be numbered and counted by the taskmaster."	Le chef de corvée est ici chargé de surveiller les femmes, qui comptent les grains de riz. Nombre et compter sont les deux sens du kanji.  --		998		784	1018		CJK-RSH CJK-RTK RADICAL_攴
楼					building of two or more stories	watchtower		Multistory building	Tour de guet	"Tree . . . rice . . . woman.  -    -  The young taskmaster (see number (#998)) uses a tree as a watchtower to get a better view of his rice-carrying women. ""I can seeeee you! One! Two! Three!"".  -  On the top of the woodmade watchtower we look for our enemies, who will come to steal our rice and our women."	Ciel, le chef de corvée a disparu ! Il est évidemment caché dans l'arbre - tour de guet.   --		999		785	1019		CJK-RSH CJK-RTK RADICAL_木
類					class, group, kind, category	sort	the Kind		Sorte, classification	"Rice . . . St. Bernard dog . . . head.  -    -  Note this character means sort in the sense of what kind, I believe a better keyword would be ""variety"" and this character does appear in some dictionaries with the primary meaning as variety, my story: I´m in a Chinese restaurant and the waiter says ""What sort of rice would you like with your dog head?"".  -  Condi Rice is the SORT of person that would give HEADaches to a BIG DOG.....This story has been edited because of people reporting it. I like it better without ""aches"", but whatever works for you!"	Grain de riz...saint-bernard...tête. Ce kanji nous présente deux sortes d’êtres. La première venant du monde végétal et la seconde du monde animal, toutes deux très courantes au sein des kanjis. Puis vient la tête, qui permet la classification.   --	52_頁_類	1000	0727		1020		CJK-Hanja CJK-RTH CJK-RTK RADICAL_頁
竹					bamboo; flute; Kangxi radical 118	bamboo	Bamboo	Bamboo	Bambou	Bamboo grows upwards, like a straight nail, and at each stage of its growth (which legend associates with the arrival of the new moon) there is a jointed rootstock (the first stroke). Two such bamboo stalks are pictured here.  -  * As a primitive, the meaning remains the same, but the vertical lines are severely abbreviated so that they can take their place at the top where, like flowers, they are always to be found.  -  Pandas like to eat bamboo. I´m using panda as the primitive name when it fits the story. ^__^.  -  Two reclining victims impaled on bamboo spheres...　　　　　　　　　RTK2:　チク　松竹梅　しょうちくばい(pine, bamboo, plum).	Le bambou pousse droit comme un clou, et à chaque étape de la croissance (que la légende associe à la nouvelle lune) apparaît une jointure (la goutte). Deux de ces bambous sont représentés. Cet élément viendra souvent en position supérieure, et sera alors compressé sous la forme .  --	42_竹_竹	1007	0728	786	1021		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_竹
笑					smile, laugh, giggle; snicker	laugh	to laugh	Laugh (v.)	Rire	Bamboo . . . heavens.  -    -  When the people tried to build a tower of bamboo to reach the heavens, the gods just laughed and laughed.  -  That Panda is in bamboo heaven! Just look at him laugh!	Le kanji rire montre deux très hauts bambous, si hauts qu'ils ont poussé en inclinant leur cime. Le rire est donné par le vent bruissant entre ces majestueux tuyaux d'orgue.  --	42_竹_笑	1008	0729	787	1022		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_竹
笠					bamboo hat; bamboo covering	bamboo hat			Chapeau de bambou	Bamboo . . . vase.  -    -  The bamboo vase was beautifully crafted, but the tourist didn´t know what it was and wore it as a little bamboo hat.  -  The bamboo part is easy. Just remember that this kanji refers to those particular bamboo hats that are worn primarily by Buddhist monks, who always seem to stand outside of train stations, collecting alms.	Un astucieux système d’armatures de bambou libère un espace entre la tête et ce chapeau de bambou, ce qui permet de supporter les fortes chaleurs estivales et donne une allure insolite à son porteur : bambou...debout.   --	10_竹_笠	1009			1023		CJK-Hanja CJK-RTK
笹					small bamboo	bamboo grass			Pousse de bambou	"Bamboo . . . generation.  -    -  The bamboo generation smokes bamboo grass.  -  “One of the most attractive aspects of bamboo is that it is a renewable resource; it takes less than a year for a stalk to reach maturity, compared to the decades for most trees, whether needle or broadleaf.” -- Mnemonic : ""bamboo grass is the next bamboo generation""."	Bambou...génération. Dès que la pousse de bambou apparaît, la génération suivante n’est pas loin.  --		1010			1024		CJK-RTK
筋					muscles; tendons	muscle	tendon	tendon	Muscle, trait, nerf, fibre, veine, intrigue, raison, organisme, chose à structure striée ou fibreuse	Bamboo . . . part of the body . . . power. Here we see how the primitive meaning of muscle was derived from the kanji for power.  -    -  Muscle is part of the body that gives strength, and can be both supple and tense like the bamboo.  -  Lifting BAMBOO STICKS is an old way for your BODY to put on lots of MUSCLE.	La partie du corps possédant la force et qui, une fois bandée, devient dure comme le bambou est un muscle.   --  Ce kanji possède en fait de nombreux sens, dont muscle. On trouve en outre trait, nerf, fibre, veine, intrigue, raison, organisme, toute chose à structure striée ou fibreuse, comme le muscle.	40_竹_筋	1012	1989	2053	1025		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_竹
箱					case, box, chest, trunk	box	Box	Box	Boîte	Bamboo . . . inter-.  -    -  The best kind of BOX is made from BAMBOO sticks that are INTER-laced to make it air tight. Just picture such a box and you´ve mastered this kanji.  -  I think of a box made of inter-locking of bamboo strips.	Interaction...bambous. Imaginez une de ces boîtes à secret dont les Japonais l’ont.  --	20_竹_箱	1013	0730	788	1026		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_竹
筆					writing brush; write; stroke	writing brush	Pen		Pinceau	Bamboo . . . brush.  -    -  Bamboo is the best material from which to make a brush if you want it to be a writing brush.  -  Bamboo would make an excellent writing brush as the ink could flow through the hollow center like an ink pen... 　　　　　　　　　　　　RTK2:　ヒツ　鉛筆　えんぴつ(lead pencil).	Bambou...pinceau. Le bon pinceau possède un joli manche de bambou². ² « Nous écrivons avec des plumes d'oies ou de corbeau ; eux avec des pinceaux de peintre faits de poils de lièvre et d'un manche de bambou. » (Traité de Luís Fróis)  --	52_竹_筆	1014	0731		1027		CJK-Hanja CJK-RTH CJK-RTK RADICAL_竹
筒					thick piece of bamboo; pipe	cylinder	tube	tube	Cylindre	Bamboo . . . monk.  -    -  Seriously, all BAMBOO sticks look the SAME, just long CYLINDERS. Should the story be more complicated?  -  Fully-grown bamboo consists of a number of cylinder-like sections, all exactly the same.	Bambou...identique. Si vous consultez un dictionnaire français à l’article cylindre, vous constaterez que les kanjis sont beaucoup plus aisés à comprendre.  --	10_竹_筒	1015	1985	2050	1028		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_竹
等					rank, grade; to wait; equal, “and so forth”	etc.	etc.	Etc.	Et ainsi de suite, pluriel peu respectueux, semblables	"Bamboo . . . Buddhist temple.  -    -  The Bamboo Buddhist Temple has bamboo buddhas, bamboo buildings, bamboo benches, bamboo beds, bamboo bowls, etc. etc. etc.  -  So what´d you see in Japan? - ""Bamboo, temples...etc.""."	Autour du temple bouddhiste, ou trouve des bambous, et ainsi de suite. De plus, les bambous ici évoqués sont de même hauteur, semblables. Nous avions fait état plus haut d'un « pluriel peu respectueux ». Le voilà défini.  --	62_竹_等	1016	0732	789	1029		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_竹
算					count, calculate, figure; plan	calculate	to calculate	Calculate	Calculer	Bamboo . . . eyes . . . two hands.  -    -  Before the time of digital calculators, people used old school calculators made of bamboo (abacus). It´s not as easy as a calculator, but you don´t need any batteries either. All you need are your eyes and your two hands.  -  Tip : you may see this as an Abacus, which is used to calculate. This particular ancient chinese Abacus has eyeballs in place of beads, and its frame is made of bamboo. You´d be amazed at how fast people can calculate with this, especially if they can use both hands at once to move the ... eyeballs.	En Asie comme en Europe, on calcule depuis longtemps à l’aide de l’abaque dont on voit ici le fonctionnement : l’appareil est en bambou et les yeux regardent le résultat qu’affichent les billes manipulées des deux mains.  --	70_竹_算	1017	0733	790	1030		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_竹
答					answer, reply; return; assent to	solution	to answer	Answer (v.)	Solution	Bamboo . . . fit.  -    -  The solution to this puzzle is, like the match stick game, to make the bamboo pieces fit together.  -  For the frustrated housewife the solution came in form of a BAMBOO stick that FITS her well.	...et lorsque les bambous de l’abaque correspondent, on a la solution.   --	72_竹_答	1018	0734	791	1031		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_竹
策					scheme, plan; to whip; urge	scheme	Strategy	Strategy	Moyen	Bamboo . . . belted tree (See frame 446).  -    -  (Elaboration of jameserb´s story:) A clever scheme from Wile E Coyote -- he ties one of those rubber belts to some trees and uses it to launch a bamboo spear at the roadrunner...  -  The temples in kyoto belt bamboo around trees in a scheme to protect them from the huge number of tourists. (true story)-----------対策　　たいさく　　measure, countermeasure.	Le moyen particulier ici présenté consiste à placer des armatures de bambou autour de notre arbre ceint d’une courroie, pour le consolider.  --	32_竹_策	1019	0735	792	1032		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_竹
簿					register, account book, notebook	register	register	register (n.)	Répertoire	Bamboo . . . water . . . acupuncturist.  -    -  Note : the keyword is not a verb, think of a record book. This acupuncturist who uses bamboo in place of flowers to dilute water into his patients (see frame 242), managed somehow to appear on the register of acupuncturists. Chances are, he won´t stay on the register for long. My image is close to that of gorgon´s story.  -  This doctor dilutes (see 242) his patients with bamboo stalks rather than the flowers of a standard diluting acupuncturist hence he needs to be on the Bamboo Accumpunturist Diltuers (BAD) register. Pumping that much water into a body can be dangerous; see the huge bamboo stems with gallons of water sloshing in and out of the patient.	Notre docteur ouvre son répertoire pour y écrire votre nom à l'aide de son pinceau à manche de bambou qu'il aura trempé dans l'eau.  --	32_竹_簿	1020	2732	2800	1033		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_竹
築					build, erect; building	fabricate	construct		Bâtir	Bamboo . . . craft . . . mediocre . . . wood/tree.  -    -  Bamboo crafting is a mediocre substitute for wood when you are building or fabricating a house. While it may look good and might attract a chick (ちく) or two, the kids´ll (きず) just tear it to pieces as its not sturdy enough.  -  A bamboo fabrication is a mediocre substitute for wood.	Contruite en bois, la maison japonaise traditionnelle a une apparence de travail médiocre tant que n’est pas planté le petit jardin de bambous.   --  Chapitre vingt-six L'homme à facettes  CE chapitre va nous mener aux confins de la première moitié de notre route, et la dernière étape sévère que nous allons franchir se trouve dans ces prochaines pages, avec l'apparition d'un élément qui paraît simple mais que nous avions jusqu'ici évité, en raison des difficultés qu'il aurait causées. Allons sans plus tarder à sa rencontre.	42_竹_築	1021	1986		1034		CJK-Hanja CJK-RTH CJK-RTK RADICAL_竹
人					man; people; mankind; someone else	person	Person	Person	Être humain	"The character for enter (Frame 842) showed someone walking inwards (in terms of the direction of writing), the one for person, shown here, represents someone walking outwards.  -  * As a primitive, it can keep its kanji form except when it appears to the left (its normal position), where it is made to stand up in the form ⺅ (Similar to イ). The primitive meaning is another matter. The abstract notion of person so often has a relation to the meaning of the kanji that confusion readily sets in. So many of the previous stories have included people in them that simply to use person for a primitive meaning would be risky. We need to be more specific, to focus on one particular person. Try to choose someone who has not figured in the stories so far, perhaps a colorful member of the family or a friend whom you have known for a long time. That individual will appear again and again, so be sure to choose someone who excites your imagination.  -  Behold Mister T (of ""A-Team"" fame)! I chose Mr.T because he´s sure to make amusing stories. He is a very versatile character since he´s both the big, tough guy and the “moralistic” person, telling kids not “to do drugs or alcohol”. He is easy to imagine, the heavy gold chains are probably the most prominent feature of the character. And last but not least you can always pepper your story with the famous line “I pity da foo!” * Fittingly, on the left side of the kanji, it looks like a “T”.  -  [I appreciate some people´s occasional habit of using P for person in shared stories. That makes it easier to substitute Mr. T, Captain Picard, or whomever else a student is using as person.]."	Alors que le kanji entrer nous montrait un personnage « entrant » dans le texte, celui de être humain nous montre quelqu’un allant de l’avant.  --  Le composant gardera la forme du kanji, sauf lorsqu'il apparaîtra à gauche, sa place favorite, où il deviendra . Le sens que nous attribuerons à ce composant pose une grave difficulté. En effet, l'idée d'être humain a déjà été employée de façon sous-entendue à de nombreuses reprises dans les images que nous avons créées. Plutôt que d'utiliser le terme général d'être humain qui entraînerait des confusions, il nous faut imaginer un être humain suffisamment inoubliable. Parmi les possibilités, Tintin est un personnage fort suggestif. Il est d'ailleurs aussi connu au Japon, sous le nom de タンタン. Astérix pourrait aussi faire l'affaire, en remplaçant le capitaine Haddock par Obélix, Tournesol par Panoramix, Milou par Idéfix, et ainsi de suite.	80_人_人	1023	0736	793	1035		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
佐					assist, aid, second; subordinate	assistant	assistant	assistant	Assistant	"Person . . . left.  -    -  Mr T´s assistant is on his left. Why? Because Mr T has this bad habit of suddenly extending his right arm (what with all the boxing that he did), and his assistant got inadvertently punched in the face more than once (ouch). So now his assistant is always to his left side, much safer - ""Stay on my left, foo!"".  -  On your right is your ""right-hand man"" that you credit for all your success....on the left...... is your assistant who does all the grunt work and gets no credit for anything..."	Tintin...gauche. À gauche de Tintin, son assistant de toujours, fidèle depuis la première heure.  --	30_人_佐	1024	2000	2064	1036		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
但					only; but, however, yet, still	however	however	However	Pourtant	Person . . . nightbreak.  -    -  However drunk Mr T is when he comes back to his place, he always get up at nightbreak. “I pity da foo who gets up after nightbreak !”, says Mr. T.  -  MR.T leads a busy life, however he always makes sure to be in bed by NIGHTBREAK, however much he might want to stay up watching A-Team re-runs.	Tintin...point du jour.  Pourtant souligne qu’une action se produit alors même qu’on n’en est pas conscient. Cette action est ici exécutée par Tintin, au point du jour, alors que les Dupondt sont encore profondément endormis.  --	32_人_但	1026	0747	805	1037		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
住					reside, live at, dwell, lodge; stop	dwell	to dwell	Dwell	Résider	Person . . . candlestick.  -    -  When Mr T shows people round his dwelling he takes a big candlestick (with a candle in it!) so that the light shows off his collection of bling bling jewellery.  -  Mister T dwells in a big brass candlestick, the flame of which serves as a beacon for the boats in the nearby harbour. Sometimes in the morning, Mister T has to clear the wax that has landed and solidified in front of the door.	Là où Tintin est maître, c’est là où il réside.   --	70_人_住	1027	0748	806	1038		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
位					throne; position, post; rank, status; seat	rank	Position	Position (n.)	Position	Person . . . vase.  -    -  Mr T ranks first position in the stand-up competition (doing knee flexions). Just picture him doing hundreds of these while the rest of the participants are already completely exhausted after a mere hundred.  -  Rank A person´s standing.	Le vase placé à côté de Tintin en indique la position.   --	50_人_位	1028	0749	807	1039		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
仲					middle brother; go between, mediator; surname	go-between	mid-	mid-	Relation	Person . . . in.  -    -  When negotiating a hostage situation, Mr. T acted as the go-between, or person in the middle, for law enforcement and the terrorist.  -  Go-between The person in the middle.	Tintin...milieu. La relation entre Tintin et le milieu qui l’entoure est ici symbolisée.  --	32_人_仲	1029	1994	2058	1040		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
体					body; group, class, body, unit; inferior	body		Body	Corps	Person . . . book.  -    -  Mister T works out his body (body-building), using two piles of books (i.e. an exercise that can be done at home with two chairs, similar to push-ups but working mostly the shoulders, trapezius and triceps).  -  Mr. T works out his body then rips a book apart to test is body. His favorite to destroy is Dianetics.	En tant que héros de bande dessinée, Tintin a pris corps dans un livre.   --		1030		813	1041		CJK-RSH CJK-RTK RADICAL_骨
悠					long, far, remote, distant; leisurely	remote	without haste	without haste	Infinité	"Person . . . walking stick . . . taskmaster . . . heart.  -    -  Even a person being hit with a walking-stick by the taskmaster, can remain calm if their heart is remote. (i.e. ""emotionally remote"", kanji also means calm/composed).  -  Yoda, the Jedi with the walking stick who was a hard taskmaster for Luke but who had a big heart, was permanently exiled on the remote planet Dagobah."	Le sens d’infinité spatiale et temporelle est donné par ce kanji dans lequel on imaginera un idéogramme de la machine à remonter le temps. Tintin, bâton de pèlerin en main, est parti en compagnie d’un chef de corvée, sans doute le professeur Tournesol, sachant manipuler cette machine, enquêter dans le Japon ancien et ses temples millénaires... A son retour, vous lui demandez le sentiment qu’il a de l’infinité.   --	32_心_悠	1031	2023	2090	1043		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_心
件					numerary adjunct for article; matter	affair	Piece	Piece	Affaire	"Person . . . cow.  -    -  Note: this kanji refers to event or case. Current Affair headline: Mr. T has affair with cow. ""It´s only animal ´man´ enough for me"".  -  I´m having a hard time keep straight just which animal Mr. T is having an affair with. chamcham´s story made me realize that Mr. T is not having an ""affair"", he´s having an ""heifair."" Get it?"	Tintin est cette fois-ci maquignon sur le marché de Château-Gontier, et attend de vendre la première vache, première affaire de la journée, pour payer la première tournée, au Café du commerce ou au Bar du bout du Monde, mille sabords.  --	50_人_件	1032	0750	808	1044		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
仕					official; serve government	attend			Servir	"Person . . . samurai. The key word means to wait on someone or serve them.  -    -  Back in the day, a person who stands beside a samurai is usually attending to them or working for them.  -  [+fuaburisu] Mr T attends to Tom Cruise in the Last Samurai, who is doing hara-kiri. Imagine Tom Cruise outside in the final scene, stabbing his knife into his stomach, while Mr T looks patiently on. ""I pity da foo....no, really.""."	À côté du vieux professeur, Tintin est là pour le servir.   --	52_人_仕	1033			1045		CJK-Hanja CJK-RTK RADICAL_人
他					other, another; he, she, it	other	he	He	Autre	Person . . . scorpion.  -    -  Old latin saying: homo hominis scorpio (people are scorpions to other people).  -  It´s one or the other: fight Mr. T, or be thrown into the scorpion pit.	Si le scorpion croise le chemin de Tintin, il vous faudra trouver un autre Tintin, ou une autre chute à l’histoire pour lui éviter la mort.  --	50_人_他	1034	0752	810	1047		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
伏					crouch, crawl, lie hidden, conceal	prostrated	bend over	bend over	Prostré	"Person . . . chihuahua.  -    -  Don´t need a silly story for this one: prostration is when a person puts themselves in a low position like a dog, as an extreme gesture of humility.  -  Mr T has beaten up the chihuahua, who lies prostrated in front of him. ""Now,"" Mr T says, ""I quiero some Taco Bell!""."	Les oreilles baissées, tel un petit chien, Tintin est prostré, face à terre.  --	40_人_伏	1035	2009	2075	1048		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
伝					summon; propagate, transmit	transmit			Transmettre	"Person . . . rising cloud. Hint: the Amerindians' smoke signal scan help provide a good image for this kanji, whose key word is meant to include transmissions of all sorts.  -    -  Mister T transmits a message with rising clouds (smoke) signals, to a nearby American Indian tribe. The smoke signals spell : ""I p-i-t-y y-o-u f-o-o !"".  -  Hanging one-handed under Cloud City, the Jedi-in-training Luke, uses the force to transmit his distress to Leia."	Tintin...nuage qui s’élève. Les Indiens et leurs signaux de fumée vous transmettent comment retenir ce kanji.  --		1036			1049		CJK-RTK RADICAL_人
仏					Buddha	Buddha			Bouddha, France	"Person . . . elbow.  -    -  Mr. T says, ""I ain´t afraid o´ no foo! I´ll give anyone an elbow to the face, I don´t care if it´s Buddha himself!"".  -  Buddha is a person who always seems to have his elbows bent."	Les éléments Tintin...coude - privé définissent mieux encore, peut-être, le second sens de ce kanji : la France.   --		1037			1050		CJK-RTK RADICAL_人
休					rest, stop; retire; do not!	rest	to rest	Rest (v.)	Repos	Person . . . tree. Be sure not to confuse with relax (Frame 202).  -    -  Mr T resting by a tree.  -  Chuck norris rests againsts the tree, but wait, no... the tree rests and stands against him.	Tintin est assis à côté d’un arbre, pour prendre un repos bien mérité.  --	70_人_休	1038	0753	812	1051		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
仮					falsehood, deception; vacation	provisional			Factice	"Person . . . anti-.  -    -  Mr. T was offered a job in the Iraq Provisional Authority, but he turned it down, because he´s anti-war. ""I pity da fool thinks this sand pit worth invadin´ when our schools be in such sad shape!"".  -  Mr. T is anti anything provisional. ""I pity da foo´ who´s so indecisive that he can´t make nothin´ permanent""."	Cet anti-Tintin est un Tintin  factice.   --		1039			1052		CJK-RTK RADICAL_人
伯					older brother; father's elder brother; senior male 'sire'; feudal rank 'count'	chief	father's older brother	father's older brother	Chef, oncle	Person . . . white dove.  -    -  If Mr T was white I am sure he would have been commander in chief of the USA, he just the sort of clown Americans love to vote for. (NB: I tried with the indian chief motif but kept adding feathers by mistake).  -  Mr T was originally supposed to be the chief of the A-Team, but then the producers realized that America didn´t want to see a Black guy as the chief of a prime-time TV show. So here, we see Mr T doing a bunch of cocaine, and then spreading it all over his face to look white, and trying out for the part of Hannibal. The directors were so impressed that they let him stunt double for Hannibal in a few episodes. OR, Mr T chiefin´ on some crack cocaine. You make the call.	Son panache blanc flottant au vent, Tintin est devenu un chef, sur le chemin de la victoire. Ce kanji possède aussi le sens d'oncle, cette fois-ci l'aîné d'un parent.  --	32_人_伯	1041	1993	2057	1053		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
俗					social customs; vulgar, unrefined	vulgar	custom	custom	Vulgaire	"Person . . . valley. The key word should be taken in its older sense of ""popular"" or ""commonplace.""  -    -  Mr. T says, ""Don´t be like them valley girls, always speaking vulgar language and acting all vulgar! They ain´t nothing but foos!"".  -  Mr T meets the vulgar (common) people of the valley and participates in the vulgar customs (folkways). Looking at the vulgar (common) people, Mr T says - “I pity you foo!”."	Au fond des vallées, là ou Hergé n’a pas pu l’accompagner, il paraît que Tintin est de la plus grande vulgarité.   --	42_人_俗	1042	2028	2095	1054		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
信					trust, believe; letter	faith	Faith	Faith	Foi, communication	"Person . . . words.  -    -  Mr. T has faith in the Word of God. (Image: Mr. T kneeling and prayering in front of a bible. ""Pity me, fool."").  -  Faith is believing that a person will be true to his word."	Notons la place inhabituelle que prend ici l’élément mots, et remarquons que ce choix est judicieux : quels que soient les mots qu’il prononce, nous avons foi en Tintin, avant tout.  --  Communication est un sens associé.	62_人_信	1043	0754	814	1055		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
佳					good, auspicious; beautiful; delightful	excellent	superb	superb	Excellent	"Person . . . ivy. To distinguish from excel (Frame 980), eminent (Frame 52), esteem (Frame 196), and exquisite (Frame 130), give the key word its own unique connotation.  -    -  Mr T wants to go to an excellent school, so he enrolls in Harvard, an ivy-league school.  -  Bill and Ted are walking through medieval Europe when they see a humongous square jewel. ""Excellent!"" they both yell. But only after grabbing it do they realize it is chained to the neck of Mr. T, who grimaces angrily at them. ""Bogus!"" they cry, and totally run away."	Tintin...joyau. Tintin reçoit ici un joyau en remerciement de son excellent travail.  --	32_人_佳	1044	2005	2070	1056		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
依					rely on, be set in; consent, obey a wish	reliant	to depend on	Depend on	Dépendre	Person . . . garment.  -    -  Mr T is reliant (depends on) on his garment (the gold chains).  -  Mr. T. is so self-reliant he even makes his own garments.	Tintín...vêtement. Dans chacune de ses aventures, Tintín porte un vêtement adapté à son activité, et qui en dépend, en quelque sorte.  --	40_人_依	1045	0755	815	1057		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
例					precedent, example; regulation	example	Example	Example	Exemple	Person . . . file.  -    -  Mr T shows the example to the kids, and stays in the file (at supermarket, ...). “I pity da foo who does not follow my example !”.  -  When Mr. T. wants to make an example out of a group of people, he lines them up all single file and knocks them all out with one punch!	Déguisé en professeur de gymnastique au collège, Tintin montre l’exemple, devant une file d’élèves médusés par ses prouesses.  --	60_人_例	1046	0756	816	1058		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
個					numerary adjunct, piece; single	individual	individual		Individuel	"Person . . . harden.  -    -  This keyword gave me trouble, I could write the kanji from memory but could not remember the keyword the other way around. In such case the dictionary definition can be helpful : ""Middle English, single, indivisible"". Here we have Mr. T. who is so hardened (all the body workout he´s had) that he became in-dividual, that is, in-divisible. ""I pity da foo who can be divided into smaller units."".  -  Mr. T insists that people be individual. He appears on television, saying, ""Being an individual is hard! But you gotta do it! Harden yourself, and be individual!""."	Tintin...corps solide. Le corps solide qu’il faut voir ici est votre collection d'albums de Tintin, votre propriété individuelle que vous ne laisseriez pour rien au monde.  --	42_人_個	1047	0757		1059		CJK-Hanja CJK-RTH CJK-RTK RADICAL_人
箇					numerary adjunct, piece; single	item			Unité	"-    -  Dragon Quest - You find a hardened bamboo stick, perfect for a weapon, but you can´t pick it up because your items are full.  -  You´ve entered in a chinese shop where apparently the only item in sale is old, dusty, hardened bamboo (for construction for example). It looks like these items have been there forever. Asking the clerk if anything else is available, he doesn´t understand and instead asks - ""Two items? Three items?"" (the kanji is a counter for items) - thinking you want to buy something."	Nous trouvons ici l'équivalent de 個 dans le monde des objets, traditionnellement construits en bambou.  --	10_竹_箇	2185			1060		CJK-Hanja CJK-RTK RADICAL_竹
側					side; incline, slant, lean	side	lateral		Côté	Person . . . rule. See frame 92 for help.  -    -  Mr. T rulezzz! I am on his side!  -  Chuck Norris´s rules are easy to live by, just be on his side.	Tintin...règlement. Appliquer le règlement...s’appliquer à suivre le règlement : et voilà : voilà Tintin se rangeant docilement du côté du règlement.  --	32_人_側	1049	1998		1062		CJK-Hanja CJK-RTH CJK-RTK RADICAL_人
侍					serve, attend upon; attendant, servant; samurai	waiter	serve	serve	Samouraï	"Person . . . Buddhist temple. The key word is deceptively modern, but the kanji is actually another way of writing ""samurai."" Be careful not to confuse with attend (Frame 1033).  -    -  Mr. T infiltrates the secret samurai Buddhist temple as a waiter with a tray of green tea. (Careful: attend (#960)).  -  Remember the kanji for wait, 待. Well, now we have a waiter, and he´s dropped a dish. See: 侍! 待 crash 侍."	Tintin...temple bouddhique. On verrait bien l'idéogramme d'une sorte de sacristain dans ce kanji, mais c'est en fait le visage d'un samouraï qui s'y cache, en une exotique association du sabre et du goupillon.  --	32_人_侍	1050	2006	2071	1063		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
