癎	10_疒_癎	간	간질 간(:)			疒	12	17	10	(:)		
癒	10_疒_癒	유	병나을 유			疒	13	18	10			
癖	10_疒_癖	벽	버릇 벽			疒	13	18	10			
癡	10_疒_癡	치	어리석을 치			疒	14	19	10			
癢	10_疒_癢	양	가려울 양:			疒	15	20	10	:		
癩	10_疒_癩	라	문둥이 라:			疒	16	21	10	:		
癲	10_疒_癲	전	미칠 전:			疒	19	24	10	:		
皎	10_白_皎	교	달밝을 교			白	06	11	10			
皿	10_皿_皿	명	그릇 명:			皿	00	05	10	:		
盆	10_皿_盆	분	동이 분			皿	04	09	10			
盒	10_皿_盒	합	합(盒) 합			皿	06	11	10			
盞	10_皿_盞	잔	잔 잔			皿	08	13	10			
眄	10_目_眄	면	곁눈질할 면:			目	04	09	10	:		
眈	10_目_眈	탐	노려볼 탐			目	04	09	10			
眩	10_目_眩	현	어지러울 현:			目	05	10	10	:		
眷	10_目_眷	권	돌볼 권:			目	06	11	10	:		
眺	10_目_眺	조	볼 조:			目	06	11	10	:		
睛	10_目_睛	정	눈동자 정			目	08	13	10			
睹	10_目_睹	도	볼 도			目	09	14	10			
瞞	10_目_瞞	만	속일 만			目	11	16	10			
瞥	10_目_瞥	별	눈깜짝할 별			目	12	17	10			
瞭	10_目_瞭	료	밝을 료			目	12	17	10			
瞰	10_目_瞰	감	굽어볼 감			目	12	17	10			
瞳	10_目_瞳	동	눈동자 동:			目	12	17	10	:		
矜	10_矛_矜	긍	자랑할 긍:			矛	04	09	10	:		
矩	10_矢_矩	구	모날/법 구			矢	05	10	10			
矮	10_矢_矮	왜	난쟁이 왜			矢	08	13	10			
砒	10_石_砒	비	비상 비:			石	04	09	10	:		
砧	10_石_砧	침	다듬잇돌 침:			石	05	10	10	:		
硅	10_石_硅	규	규소 규			石	06	11	10			
硝	10_石_硝	초	화약 초			石	07	12	10			
硼	10_石_硼	붕	붕사(硼砂) 붕			石	08	13	10			
碇	10_石_碇	정	닻 정			石	08	13	10			
碌	10_石_碌	록	푸른돌 록			石	08	13	10			
碎	10_石_碎	쇄	부술 쇄:			石	08	13	10	:		
磊	10_石_磊	뢰	돌무더기 뢰			石	10	15	10			
磬	10_石_磬	경	경쇠 경:			石	11	16	10	:		
礁	10_石_礁	초	암초 초			石	12	17	10			
礫	10_石_礫	력	조약돌 력			石	15	20	10			
礬	10_石_礬	반	백반 반			石	15	20	10			
祉	10_示_祉	지	복(福) 지			示	04	09	10			
祠	10_示_祠	사	사당 사			示	05	10	10			
禦	10_示_禦	어	막을 어:			示	11	16	10	:		
禱	10_示_禱	도	빌 도			示	14	19	10			
禿	10_禾_禿	독	대머리 독			禾	02	07	10			
秕	10_禾_秕	비	쭉정이 비:			禾	04	09	10	:		
秤	10_禾_秤	칭	저울 칭			禾	05	10	10			
秧	10_禾_秧	앙	모 앙			禾	05	10	10			
稍	10_禾_稍	초	점점 초			禾	07	12	10			
稗	10_禾_稗	패	피[穀類] 패:			禾	08	13	10	:		
稜	10_禾_稜	릉	모날 릉			禾	08	13	10			
稟	10_禾_稟	품	여쭐 품:			禾	08	13	10	:		
稠	10_禾_稠	조	빽빽할 조			禾	08	13	10			
稼	10_禾_稼	가	심을 가			禾	10	15	10			
穗	10_禾_穗	수	이삭 수			禾	12	17	10			
穢	10_禾_穢	예	더러울 예:			禾	13	18	10	:		
穹	10_穴_穹	궁	하늘 궁			穴	03	08	10			
穽	10_穴_穽	정	함정 정			穴	04	09	10			
穿	10_穴_穿	천	뚫을 천:			穴	04	09	10	:		
窄	10_穴_窄	착	좁을 착			穴	05	10	10			
窈	10_穴_窈	요	고요할 요:			穴	05	10	10	:		
窘	10_穴_窘	군	군색할 군:			穴	07	12	10	:		
窯	10_穴_窯	요	기와가마 요			穴	10	15	10			
窺	10_穴_窺	규	엿볼 규			穴	11	16	10			
站	10_立_站	참	역(驛)마을 참(:)			立	05	10	10	(:)		
竣	10_立_竣	준	마칠 준:			立	07	12	10	:		
竪	10_立_竪	수	세울 수			立	08	13	10			
竭	10_立_竭	갈	다할 갈			立	09	14	10			
竿	10_竹_竿	간	낚싯대 간			竹	03	09	10			
笏	10_竹_笏	홀	홀(笏) 홀			竹	04	10	10			
笞	10_竹_笞	태	볼기칠 태			竹	05	11	10			
笠	10_竹_笠	립	삿갓 립			竹	05	11	10			
筍	10_竹_筍	순	죽순 순			竹	06	12	10			
筒	10_竹_筒	통	통(筒) 통			竹	06	12	10			
筵	10_竹_筵	연	대자리 연			竹	07	13	10			
箇	10_竹_箇	개	낱 개(:)			竹	08	14	10	(:)		
箋	10_竹_箋	전	기록할 전			竹	08	14	10			
箔	10_竹_箔	박	발[簾] 박			竹	08	14	10			
箭	10_竹_箭	전	살[矢] 전:			竹	09	15	10	:		
箴	10_竹_箴	잠	경계 잠			竹	09	15	10			
箸	10_竹_箸	저	젓가락 저			竹	09	15	10			
篆	10_竹_篆	전	전자(篆字) 전:			竹	09	15	10	:		
篡	10_竹_篡	찬	빼앗을 찬:			竹	10	16	10	:		
簇	10_竹_簇	족	가는대[小竹] 족			竹	11	17	10			
簞	10_竹_簞	단	소쿠리 단			竹	12	18	10			
簪	10_竹_簪	잠	비녀 잠			竹	12	18	10			
簫	10_竹_簫	소	퉁소 소			竹	13	19	10			
簾	10_竹_簾	렴	발 렴			竹	13	19	10			
籃	10_竹_籃	람	대바구니 람			竹	14	20	10			
籤	10_竹_籤	첨	제비(점대) 첨			竹	17	23	10			
籬	10_竹_籬	리	울타리 리			竹	19	25	10			
粒	10_米_粒	립	낟알 립			米	05	11	10			
粕	10_米_粕	박	지게미 박			米	05	11	10			
粗	10_米_粗	조	거칠 조			米	05	11	10			
粘	10_米_粘	점	붙을 점			米	05	11	10			
粱	10_米_粱	량	기장 량			米	07	13	10			
粹	10_米_粹	수	순수할 수			米	08	14	10			
糊	10_米_糊	호	풀칠할 호			米	09	15	10			
糞	10_米_糞	분	똥 분			米	11	17	10			
糟	10_米_糟	조	지게미 조			米	11	17	10			
糠	10_米_糠	강	겨 강			米	11	17	10			
糢	10_米_糢	모	모호할 모			米	11	17	10			
紂	10_糸_紂	주	주임금 주			糸	03	09	10			
紐	10_糸_紐	뉴	맺을 뉴			糸	04	10	10			
紗	10_糸_紗	사	비단 사			糸	04	10	10			
紬	10_糸_紬	주	명주 주			糸	05	11	10			
紺	10_糸_紺	감	감색/연보라 감			糸	05	11	10			
絆	10_糸_絆	반	얽어맬 반			糸	05	11	10			
絢	10_糸_絢	현	무늬 현:			糸	06	12	10	:		
絨	10_糸_絨	융	가는베 융			糸	06	12	10			
綴	10_糸_綴	철	엮을 철			糸	08	14	10			
綸	10_糸_綸	륜	벼리 륜			糸	08	14	10			
綺	10_糸_綺	기	비단 기			糸	08	14	10			
綻	10_糸_綻	탄	터질 탄:			糸	08	14	10	:		
綽	10_糸_綽	작	너그러울 작			糸	08	14	10			
綾	10_糸_綾	릉	비단 릉			糸	08	14	10			
緋	10_糸_緋	비	비단 비:			糸	08	14	10	:		
緘	10_糸_緘	함	봉할 함			糸	09	15	10			
緞	10_糸_緞	단	비단 단			糸	09	15	10			
緬	10_糸_緬	면	멀 면(:)			糸	09	15	10	(:)		
緻	10_糸_緻	치	빽빽할 치			糸	10	16	10			
縊	10_糸_縊	액	목맬 액			糸	10	16	10			
縛	10_糸_縛	박	얽을 박			糸	10	16	10			
繃	10_糸_繃	붕	묶을 붕			糸	11	17	10			
繡	10_糸_繡	수	수놓을 수:			糸	13	19	10	:		
繪	10_糸_繪	회	그림 회:			糸	13	19	10	:		
繭	10_糸_繭	견	고치 견:			糸	13	19	10	:		
繰	10_糸_繰	조	고치켤 조			糸	13	19	10			
繹	10_糸_繹	역	풀[解] 역			糸	13	19	10			
纂	10_糸_纂	찬	모을 찬:			糸	14	20	10	:		
纏	10_糸_纏	전	얽을 전			糸	15	21	10			
缸	10_缶_缸	항	항아리 항			缶	03	09	10			
罕	10_网_罕	한	드물 한:			网	03	07	10	:		
罫	10_网_罫	괘	줄[罫線] 괘			网	08	13	10			
罵	10_网_罵	매	꾸짖을 매:			网	10	15	10	:		
罹	10_网_罹	리	걸릴 리			网	11	16	10			
羈	10_网_羈	기	굴레/나그네 기			网	19	24	10			
羞	10_羊_羞	수	부끄러울 수			羊	05	11	10			
羨	10_羊_羨	선	부러워할 선: | 무덤길 연:			羊	07	13	10	:		
羹	10_羊_羹	갱	국 갱:			羊	13	19	10	:		
翌	10_羽_翌	익	다음날 익			羽	05	11	10			
翔	10_羽_翔	상	날[飛] 상			羽	06	12	10			
翠	10_羽_翠	취	푸를/물총새 취:			羽	08	14	10	:		
翡	10_羽_翡	비	물총새 비:			羽	08	14	10	:		
耗	10_耒_耗	모	소모할 모			耒	04	10	10			
耘	10_耒_耘	운	김맬 운			耒	04	10	10			
聊	10_耳_聊	료	애오라지 료			耳	05	11	10			
聳	10_耳_聳	용	솟을 용:			耳	11	17	10	:		
聾	10_耳_聾	롱	귀먹을 롱			耳	16	22	10			
肇	10_聿_肇	조	비롯할 조:			聿	08	14	10	:		
肋	10_肉_肋	륵	갈빗대 륵			肉	02	06	10			
肌	10_肉_肌	기	살[膚肉] 기			肉	02	06	10			
肛	10_肉_肛	항	항문 항			肉	03	07	10			
股	10_肉_股	고	넓적다리 고			肉	04	08	10			
肢	10_肉_肢	지	팔다리 지			肉	04	08	10			
肪	10_肉_肪	방	기름 방			肉	04	08	10			
肱	10_肉_肱	굉	팔뚝 굉			肉	04	08	10			
胄	10_肉_胄	주	자손 주			肉	05	09	10			
胚	10_肉_胚	배	아기밸 배			肉	05	09	10			
胥	10_肉_胥	서	서로 서			肉	05	09	10			
胱	10_肉_胱	광	오줌통 광			肉	06	10	10			
胴	10_肉_胴	동	큰창자/몸통 동			肉	06	10	10			
脆	10_肉_脆	취	연할 취:			肉	06	10	10	:		
脊	10_肉_脊	척	등마루 척			肉	06	10	10			
脛	10_肉_脛	경	정강이 경			肉	07	11	10			
脯	10_肉_脯	포	포(脯) 포			肉	07	11	10			
脹	10_肉_脹	창	부을 창:			肉	08	12	10	:		
脾	10_肉_脾	비	지라 비(:)			肉	08	12	10	(:)		
腋	10_肉_腋	액	겨드랑이 액			肉	08	12	10			
腑	10_肉_腑	부	육부(六腑) 부			肉	08	12	10			
腔	10_肉_腔	강	속빌 강			肉	08	12	10			
腕	10_肉_腕	완	팔뚝 완(:)			肉	08	12	10	(:)		
腫	10_肉_腫	종	종기 종:			肉	09	13	10	:		
腱	10_肉_腱	건	힘줄 건			肉	09	13	10			
腺	10_肉_腺	선	샘 선			肉	09	13	10			
腿	10_肉_腿	퇴	넓적다리 퇴:			肉	10	14	10	:		
膀	10_肉_膀	방	오줌통 방			肉	10	14	10			
膈	10_肉_膈	격	가슴 격			肉	10	14	10			
膊	10_肉_膊	박	팔뚝 박			肉	10	14	10			
膏	10_肉_膏	고	기름 고			肉	10	14	10			
膝	10_肉_膝	슬	무릎 슬			肉	11	15	10			
膣	10_肉_膣	질	음도 질			肉	11	15	10			
膨	10_肉_膨	팽	불을 팽			肉	12	16	10			
膳	10_肉_膳	선	선물/반찬 선:			肉	12	16	10	:		
膵	10_肉_膵	췌	췌장 췌:			肉	12	16	10	:		
膺	10_肉_膺	응	가슴 응:			肉	13	17	10	:		
膾	10_肉_膾	회	회(膾) 회:			肉	13	17	10	:		
膿	10_肉_膿	농	고름 농			肉	13	17	10			
臀	10_肉_臀	둔	볼기 둔			肉	13	17	10			
臂	10_肉_臂	비	팔 비:			肉	13	17	10	:		
臆	10_肉_臆	억	가슴 억			肉	13	17	10			
臘	10_肉_臘	랍	섣달 랍			肉	15	19	10			
臼	10_臼_臼	구	절구 구			臼	00	06	10			
舅	10_臼_舅	구	시아비/외삼촌 구			臼	07	13	10			
舵	10_舟_舵	타	키[正船木] 타			舟	05	11	10			
艙	10_舟_艙	창	부두 창			舟	10	16	10			
艱	10_艮_艱	간	어려울 간			艮	11	17	10			
艶	10_色_艶	염	고울 염:			色	13	19	10	:		
芍	10_艸_芍	작	함박꽃 작			艸	03	07	10			
芒	10_艸_芒	망	까끄라기 망			艸	03	07	10			
芙	10_艸_芙	부	연꽃 부			艸	04	08	10			
芥	10_艸_芥	개	겨자 개			艸	04	08	10			
芭	10_艸_芭	파	파초 파			艸	04	08	10			
芻	10_艸_芻	추	꼴 추			艸	04	10	10			
苔	10_艸_苔	태	이끼 태			艸	05	09	10			
苛	10_艸_苛	가	가혹할 가:			艸	05	09	10	:		
茸	10_艸_茸	용	풀날 용: | 버섯 이:			艸	06	10	10	:		
荊	10_艸_荊	형	가시 형			艸	06	10	10			
莖	10_艸_莖	경	줄기 경			艸	07	11	10			
菖	10_艸_菖	창	창포 창			艸	08	12	10			
菩	10_艸_菩	보	보살 보			艸	08	12	10			
菱	10_艸_菱	릉	마름 릉			艸	08	12	10			
菽	10_艸_菽	숙	콩 숙			艸	08	12	10			
萃	10_艸_萃	췌	모을 췌:			艸	08	12	10	:		
萄	10_艸_萄	도	포도 도			艸	08	12	10			
萌	10_艸_萌	맹	움[芽] 맹			艸	08	12	10			
萍	10_艸_萍	평	부평초(浮萍草) 평			艸	08	12	10			
萎	10_艸_萎	위	시들 위			艸	08	12	10			
葯	10_艸_葯	약	꽃밥 약			艸	09	13	10			
葵	10_艸_葵	규	아욱/해바라기 규			艸	09	13	10			
葺	10_艸_葺	즙	기울 즙			艸	09	13	10			
蒐	10_艸_蒐	수	모을 수			艸	10	14	10			
蒲	10_艸_蒲	포	부들 포			艸	10	14	10			
蓉	10_艸_蓉	용	연꽃 용			艸	10	14	10			
蓑	10_艸_蓑	사	도롱이 사			艸	10	14	10			
蔓	10_艸_蔓	만	덩굴 만			艸	11	15	10			
蔗	10_艸_蔗	자	사탕수수 자			艸	11	15	10			
蔭	10_艸_蔭	음	그늘 음			艸	11	15	10			
蕃	10_艸_蕃	번	불을 번			艸	12	16	10			
蕉	10_艸_蕉	초	파초 초			艸	12	16	10			
蕩	10_艸_蕩	탕	방탕할 탕:			艸	12	16	10	:		
蕪	10_艸_蕪	무	거칠 무			艸	12	16	10			
蕭	10_艸_蕭	소	쓸쓸할 소			艸	13	17	10			
薇	10_艸_薇	미	장미 미			艸	13	17	10			
薑	10_艸_薑	강	생강 강			艸	13	17	10			
薔	10_艸_薔	장	장미 장			艸	13	17	10			
薪	10_艸_薪	신	섶 신			艸	13	17	10			
薩	10_艸_薩	살	보살 살			艸	14	18	10			
薯	10_艸_薯	서	감자 서:			艸	14	18	10	:		
藉	10_艸_藉	자	깔/핑계할 자:			艸	14	18	10	:		
藩	10_艸_藩	번	울타리 번			艸	15	19	10			
藻	10_艸_藻	조	마름 조:			艸	16	20	10	:		
藿	10_艸_藿	곽	콩잎/미역 곽			艸	16	20	10			
蘊	10_艸_蘊	온	쌓을 온:			艸	16	20	10	:		
虔	10_虍_虔	건	공경할 건:			虍	04	10	10	:		
虜	10_虍_虜	로	사로잡을 로			虍	07	13	10			
虞	10_虍_虞	우	염려할/나라이름 우			虍	07	13	10			
虹	10_虫_虹	홍	무지개 홍			虫	03	09	10			
蚊	10_虫_蚊	문	모기 문			虫	04	10	10			
蚓	10_虫_蚓	인	지렁이 인			虫	04	10	10			
蛋	10_虫_蛋	단	새알 단:			虫	05	11	10	:		
蛔	10_虫_蛔	회	회충 회			虫	06	12	10			
蛟	10_虫_蛟	교	교룡(蛟龍) 교			虫	06	12	10			
蛤	10_虫_蛤	합	조개 합			虫	06	12	10			
蜃	10_虫_蜃	신	큰조개 신			虫	07	13	10			
蜚	10_虫_蜚	비	바퀴/날[飛] 비			虫	08	14	10			
蝕	10_虫_蝕	식	좀먹을 식			虫	09	15	10			
蝦	10_虫_蝦	하	두꺼비/새우 하			虫	09	15	10			
蝸	10_虫_蝸	와	달팽이 와			虫	09	15	10			
螟	10_虫_螟	명	멸구 명			虫	10	16	10			
螳	10_虫_螳	당	버마재비(사마귀) 당			虫	11	17	10			
螺	10_虫_螺	라	소라 라			虫	11	17	10			
蟄	10_虫_蟄	칩	숨을 칩			虫	11	17	10			
蟠	10_虫_蟠	반	서릴 반			虫	12	18	10			
蠟	10_虫_蠟	랍	밀 랍			虫	15	21	10			
蠢	10_虫_蠢	준	꾸물거릴 준:			虫	15	21	10	:		
衒	10_行_衒	현	자랑할 현:			行	05	11	10	:		
衙	10_行_衙	아	마을[官廳] 아			行	07	13	10			
衢	10_行_衢	구	네거리 구			行	18	24	10			
衲	10_衣_衲	납	기울[縫] 납			衣	04	09	10			
衾	10_衣_衾	금	이불 금:			衣	04	10	10	:		
袂	10_衣_袂	몌	소매 몌			衣	04	09	10			
袈	10_衣_袈	가	가사(袈裟) 가			衣	05	11	10			
袋	10_衣_袋	대	자루 대			衣	05	11	10			
袍	10_衣_袍	포	도포 포			衣	05	10	10			
袖	10_衣_袖	수	소매 수			衣	05	10	10			
袞	10_衣_袞	곤	곤룡포 곤:			衣	05	11	10	:		
袴	10_衣_袴	고	바지 고:			衣	06	11	10	:		
裔	10_衣_裔	예	후손 예:			衣	07	13	10	:		
裡	10_衣_裡	리	속 리:			衣	07	12	10	:		
裨	10_衣_裨	비	도울 비			衣	08	13	10			
褐	10_衣_褐	갈	갈색/굵은베 갈			衣	09	14	10			
褒	10_衣_褒	포	기릴 포			衣	09	15	10			
褪	10_衣_褪	퇴	바랠[褪色] 퇴:			衣	10	15	10	:		
襟	10_衣_襟	금	옷깃 금:			衣	13	18	10	:		
襪	10_衣_襪	말	버선 말			衣	15	20	10			
覡	10_見_覡	격	박수[男巫] 격			見	07	14	10			
覲	10_見_覲	근	뵐 근			見	11	18	10			
觝	10_角_觝	저	씨름 저:			角	05	12	10	:		
觴	10_角_觴	상	잔 상			角	11	18	10			
訃	10_言_訃	부	부고 부:			言	02	09	10	:		
訊	10_言_訊	신	물을 신:			言	03	10	10	:		
訌	10_言_訌	홍	어지러울 홍			言	03	10	10			
訛	10_言_訛	와	그릇될 와:			言	04	11	10	:		
訝	10_言_訝	아	의심할 아			言	04	11	10			
訥	10_言_訥	눌	말더듬거릴 눌			言	04	11	10			
註	10_言_註	주	글뜻풀 주:			言	05	12	10	:		
詔	10_言_詔	조	조서 조:			言	05	12	10	:		
詛	10_言_詛	저	저주할 저:			言	05	12	10	:		
詣	10_言_詣	예	이를[至] 예:			言	06	13	10	:		
詭	10_言_詭	궤	속일 궤:			言	06	13	10	:		
詰	10_言_詰	힐	꾸짖을 힐			言	06	13	10			
誅	10_言_誅	주	벨 주			言	06	13	10			
誣	10_言_誣	무	속일 무:			言	07	14	10	:		
誨	10_言_誨	회	가르칠 회:			言	07	14	10	:		
誹	10_言_誹	비	헐뜯을 비			言	08	15	10			
誼	10_言_誼	의	정(情) 의			言	08	15	10			
諂	10_言_諂	첨	아첨할 첨:			言	08	15	10	:		
諛	10_言_諛	유	아첨할 유			言	08	15	10			
諡	10_言_諡	시	시호 시:			言	09	16	10	:		
諦	10_言_諦	체	살필 체			言	09	16	10			
諧	10_言_諧	해	화할 해			言	09	16	10			
諫	10_言_諫	간	간할 간:			言	09	16	10	:		
諭	10_言_諭	유	타이를 유			言	09	16	10			
諱	10_言_諱	휘	숨길/꺼릴 휘			言	09	16	10			
諷	10_言_諷	풍	풍자할 풍			言	09	16	10			
諺	10_言_諺	언	언문/속담 언:			言	09	16	10	:		
謐	10_言_謐	밀	고요할 밀			言	10	17	10			
謔	10_言_謔	학	희롱할 학			言	09	16	10			
謗	10_言_謗	방	헐뜯을 방:			言	10	17	10	:		
謫	10_言_謫	적	귀양갈 적			言	11	18	10			
謳	10_言_謳	구	노래 구			言	11	18	10			
譏	10_言_譏	기	비웃을 기			言	12	19	10			
譚	10_言_譚	담	클/말씀 담			言	12	19	10			
譬	10_言_譬	비	비유할 비:			言	13	20	10	:		
譴	10_言_譴	견	꾸짖을 견:			言	14	21	10	:		
讎	10_言_讎	수	원수 수			言	16	23	10			
讒	10_言_讒	참	참소할 참			言	17	24	10			
讖	10_言_讖	참	예언 참			言	17	24	10			
豬	10_豕_豬	저	돼지 저			豕	09	16	10			
豹	10_豸_豹	표	표범 표			豸	03	10	10			
豺	10_豸_豺	시	승냥이 시:			豸	03	10	10	:		
貂	10_豸_貂	초	담비 초			豸	05	12	10			
貶	10_貝_貶	폄	낮출 폄:			貝	05	12	10	:		
貼	10_貝_貼	첩	붙일 첩			貝	05	12	10			
賂	10_貝_賂	뢰	뇌물 뢰			貝	06	13	10			
賄	10_貝_賄	회	재물/뇌물 회:			貝	06	13	10	:		
賭	10_貝_賭	도	내기 도			貝	09	16	10			
賻	10_貝_賻	부	부의 부:			貝	10	17	10	:		
贅	10_貝_贅	췌	혹 췌:			貝	11	18	10	:		
贖	10_貝_贖	속	속죄할 속			貝	15	22	10			
跆	10_足_跆	태	밟을 태			足	05	12	10			
跋	10_足_跋	발	밟을 발			足	05	12	10			
跌	10_足_跌	질	거꾸러질 질			足	05	12	10			
跛	10_足_跛	파	절름발이 파 | 비스듬히설 피:			足	05	12	10	(:)		
踊	10_足_踊	용	뛸 용:			足	07	14	10	:		
踪	10_足_踪	종	자취 종			足	08	15	10			
踵	10_足_踵	종	발꿈치 종			足	09	16	10			
蹂	10_足_蹂	유	밟을 유			足	09	16	10			
蹄	10_足_蹄	제	굽 제			足	09	16	10			
蹈	10_足_蹈	도	밟을 도			足	10	17	10			
蹉	10_足_蹉	차	미끄러질 차			足	10	17	10			
蹶	10_足_蹶	궐	일어설/넘어질 궐			足	12	19	10			
躁	10_足_躁	조	조급할 조			足	13	20	10			
躇	10_足_躇	저	머뭇거릴 저			足	13	20	10			
躊	10_足_躊	주	머뭇거릴 주:			足	14	21	10	:		
躪	10_足_躪	린	짓밟을 린			足	20	27	10			
躬	10_身_躬	궁	몸 궁			身	03	10	10			
軀	10_身_軀	구	몸 구			身	11	18	10			
軋	10_車_軋	알	삐걱거릴 알			車	01	08	10			
輓	10_車_輓	만	끌/애도할 만:			車	07	14	10	:		
輦	10_車_輦	련	가마 련			車	08	15	10			
輳	10_車_輳	주	몰려들 주			車	09	16	10			
輻	10_車_輻	복	바퀴살 복 | 바퀴살 폭			車	09	16	10			
輾	10_車_輾	전	돌아누울 전:			車	10	17	10	:		
轄	10_車_轄	할	다스릴 할			車	10	17	10			
轍	10_車_轍	철	바퀴자국 철			車	12	19	10			
轎	10_車_轎	교	가마 교			車	12	19	10			
轟	10_車_轟	굉	울릴/수레소리 굉			車	14	21	10			
辜	10_辛_辜	고	허물 고			辛	05	12	10			
辣	10_辛_辣	랄	매울 랄			辛	07	14	10			
辦	10_辛_辦	판	힘들일 판			辛	09	16	10			
迂	10_辵_迂	우	에돌 우			辵	03	07	10			
迅	10_辵_迅	신	빠를 신			辵	03	07	10			
迭	10_辵_迭	질	갈마들 질			辵	05	09	10			
迹	10_辵_迹	적	자취 적			辵	06	10	10			
逅	10_辵_逅	후	만날 후:			辵	06	10	10	:		
逋	10_辵_逋	포	도망갈 포			辵	07	11	10			
逍	10_辵_逍	소	노닐 소			辵	07	11	10			
逞	10_辵_逞	령	쾌할 령			辵	07	11	10			
逵	10_辵_逵	규	길거리 규			辵	08	12	10			
逼	10_辵_逼	핍	핍박할 핍			辵	09	13	10			
遁	10_辵_遁	둔	숨을 둔:			辵	09	13	10	:		
遐	10_辵_遐	하	멀 하			辵	09	13	10			
遑	10_辵_遑	황	급할 황			辵	09	13	10			
遜	10_辵_遜	손	겸손할 손:			辵	10	14	10	:		
遝	10_辵_遝	답	뒤섞일 답			辵	10	14	10			
遡	10_辵_遡	소	거스를 소			辵	10	14	10			
遭	10_辵_遭	조	만날 조			辵	11	15	10			
邀	10_辵_邀	요	맞을 요			辵	13	17	10			
邁	10_辵_邁	매	갈[行] 매			辵	13	17	10			
邂	10_辵_邂	해	우연히만날 해:			辵	13	17	10	:		
邏	10_辵_邏	라	순라 라			辵	19	23	10			
邸	10_邑_邸	저	집 저:			邑	05	08	10	:		
鄙	10_邑_鄙	비	더러울 비:			邑	11	14	10	:		
酊	10_酉_酊	정	술취할 정			酉	02	09	10			
酋	10_酉_酋	추	우두머리 추			酉	02	09	10			
酩	10_酉_酩	명	술취할 명:			酉	06	13	10	:		
酪	10_酉_酪	락	쇠젖 락			酉	06	13	10			
酬	10_酉_酬	수	갚을 수			酉	06	13	10			
酵	10_酉_酵	효	삭힐 효:			酉	07	14	10	:		
醇	10_酉_醇	순	전국술 순			酉	08	15	10			
醋	10_酉_醋	초	초 초			酉	08	15	10			
醒	10_酉_醒	성	깰 성			酉	09	16	10			
醬	10_酉_醬	장	장 장:			酉	11	18	10	:		
醯	10_酉_醯	혜	식혜 혜			酉	12	19	10			
醱	10_酉_醱	발	술괼 발			酉	12	19	10			
醵	10_酉_醵	거	추렴할 거: | 추렴할 갹			酉	13	20	10	(:)		
釀	10_酉_釀	양	술빚을 양			酉	17	24	10			
釐	10_里_釐	리	다스릴 리			里	11	18	10			
釘	10_金_釘	정	못 정			金	02	10	10			
鈴	10_金_鈴	령	방울 령			金	05	13	10			
鉤	10_金_鉤	구	갈고리 구			金	05	13	10			
銑	10_金_銑	선	무쇠 선			金	06	14	10			
銓	10_金_銓	전	사람가릴 전(:)			金	06	14	10	(:)		
銜	10_金_銜	함	재갈 함			金	06	14	10			
鋒	10_金_鋒	봉	칼날 봉			金	07	15	10			
錐	10_金_錐	추	송곳 추			金	08	16	10			
錘	10_金_錘	추	저울추 추			金	08	16	10			
錚	10_金_錚	쟁	쇳소리 쟁			金	08	16	10			
錠	10_金_錠	정	덩이 정			金	08	16	10			
錮	10_金_錮	고	막을 고			金	08	16	10			
鍍	10_金_鍍	도	도금할 도:			金	09	17	10	:		
鍮	10_金_鍮	유	놋쇠 유			金	09	17	10			
鍼	10_金_鍼	침	침(鍼) 침			金	09	17	10			
鎚	10_金_鎚	추	쇠망치 추			金	10	18	10			
鐸	10_金_鐸	탁	방울 탁			金	13	21	10			
鑿	10_金_鑿	착	뚫을 착			金	20	28	10			
閃	10_門_閃	섬	번쩍일 섬			門	02	10	10			
閘	10_門_閘	갑	수문 갑			門	05	13	10			
閭	10_門_閭	려	마을 려			門	07	15	10			
闇	10_門_闇	암	숨을 암:			門	09	17	10	:		
闊	10_門_闊	활	넓을 활			門	09	17	10			
闡	10_門_闡	천	밝힐 천:			門	12	20	10	:		
闢	10_門_闢	벽	열 벽			門	13	21	10			
阮	10_阜_阮	완	성(姓) 완:			阜	04	07	10	(:)		
阻	10_阜_阻	조	막힐 조			阜	05	08	10			
陀	10_阜_陀	타	비탈질/부처 타			阜	05	08	10			
陋	10_阜_陋	루	더러울 루:			阜	06	09	10	:		
陛	10_阜_陛	폐	대궐섬돌 폐:			阜	07	10	10	:		
陪	10_阜_陪	배	모실 배:			阜	08	11	10	:		
隅	10_阜_隅	우	모퉁이 우			阜	09	12	10			
隕	10_阜_隕	운	떨어질 운:			阜	10	13	10	:		
隘	10_阜_隘	애	좁을 애			阜	10	13	10			
隙	10_阜_隙	극	틈 극			阜	10	13	10			
雀	10_隹_雀	작	참새 작			隹	03	11	10			
雰	10_雨_雰	분	눈날릴 분			雨	04	12	10			
霑	10_雨_霑	점	젖을 점			雨	08	16	10			
霞	10_雨_霞	하	노을 하			雨	09	17	10			
靄	10_雨_靄	애	아지랑이 애:			雨	16	24	10	:		
靖	10_靑_靖	정	편안할 정(:)			靑	05	13	10	(:)		
靡	10_非_靡	미	쓰러질 미			非	11	19	10			
靭	10_革_靭	인	질길 인			革	03	12	10			
鞍	10_革_鞍	안	안장 안:			革	06	15	10	:		
鞏	10_革_鞏	공	굳을 공			革	06	15	10			
鞭	10_革_鞭	편	채찍 편			革	09	18	10			
頑	10_頁_頑	완	완고할 완			頁	04	13	10			
頒	10_頁_頒	반	나눌 반			頁	04	13	10			
